initial_design, DcGain, Voltage_Ripple
"[1.9694540510858505e-05, 4.5625059169133105e-06, 1.3108470189902282e-05, 1.8467638403675655e-05, 7.3298539541947705e-06, 6.607745926662081e-06, 0.0003805818661980265, 0.0008128601899253536, 0.0005130517498070953, 0.6855092539286951, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0885709,2.08545
"[7.174453044345228e-06, 1.7912654262586922e-06, 4.1345295936067586e-06, 1.5946363223010628e-05, 1.9310445249143778e-05, 1.6665560509926585e-06, 0.0003101932895904988, 0.0007631159888844846, 0.00034705272850781623, 0.3238968557303329, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1820725,0.08082286
"[1.3770388851744409e-05, 8.57218292698575e-06, 8.31860882441969e-06, 9.591009852092471e-06, 2.871456997495665e-06, 1.777442609893521e-05, 0.0003785908445039728, 9.522229524344005e-05, 0.0003883595649167941, 0.30285612121363525, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2465134,0.04962456
"[1.732707988197749e-05, 4.851314436429992e-06, 1.4059648686187211e-06, 1.9557362242724385e-05, 1.0073412923703526e-05, 6.664950419072907e-06, 0.00044607922350554013, 3.963363781445216e-05, 0.000296702358443135, 0.5303755246711511, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.06223631,1.8586
"[5.805935719099344e-06, 1.4916950160860662e-05, 1.5296008660185762e-05, 1.909712219947071e-05, 2.336461525853449e-06, 2.1257040782812653e-06, 0.00017674799089559962, 0.0008923482222970284, 0.00038018940711293393, 0.619416091651247, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.002107978,18.13509
"[1.1300641702762933e-05, 1.6379923719835207e-05, 4.687192954391992e-06, 1.444425636706528e-05, 1.648330979863343e-05, 1.3374468553973769e-05, 0.0005531873019716579, 0.0008536468926452916, 6.629620565391119e-06, 0.11606865463529091, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7943888,0.03564454
"[1.3523906685273707e-05, 1.0335089466351442e-05, 1.3583422596183431e-05, 1.8086594188821283e-05, 1.400922513846429e-05, 1.5105685166703512e-05, 0.00018324155237116173, 0.0008595833795650278, 0.000636174841371111, 0.40478012350604586, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.06941576,0.7850083
"[5.895978034959465e-06, 5.983719382231308e-06, 1.947902243784024e-05, 1.4051094844440439e-05, 1.2214886715707044e-05, 7.559272887305652e-06, 0.00012507881324226998, 0.0008459544455655545, 0.0008315208673432381, 0.1421140261583947, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7356313,0.02296179
"[7.881569627833061e-06, 6.763642669182686e-06, 6.8489459790648935e-06, 1.004631911339239e-05, 1.6457969066555342e-05, 3.952889665940001e-06, 0.0009304625879816963, 0.0008919257078390766, 0.00016632521094850076, 0.31711098502531476, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1853222,0.3360371
"[6.256708959113174e-06, 3.3935512160255415e-06, 1.959251912176067e-05, 8.695637817554052e-06, 1.5654457588806437e-06, 1.0997606097255687e-05, 0.0007604820287611077, 0.000976578836728038, 0.0003624244604834994, 0.868082142299778, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.613426,0.0600944
"[9.620005412260503e-06, 5.022995075341624e-06, 9.388103379269372e-06, 9.965878988291541e-06, 2.65367161694271e-06, 1.4670827138161628e-05, 0.0008520115912497965, 0.0008533772369074414, 0.0008729255482351462, 0.5280232880552993, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0599614,3.32835
"[3.0478416654264427e-06, 1.3723153845929862e-05, 2.8113635121657767e-06, 1.9885934145560578e-05, 1.6244595651443428e-05, 1.2676523415046831e-05, 3.900120647689842e-05, 0.00030565956941008414, 2.5853864131136412e-05, 0.29201735201010287, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2473446,0.2359291
"[1.0037885951640933e-05, 1.009784654237714e-05, 1.9863244472779998e-05, 7.468839362446256e-06, 1.4657847153959232e-05, 1.8977328126888966e-05, 0.0002363000375058928, 0.000912296977661468, 0.0004139415956559918, 0.6067261234195922, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.120404,0.257664
"[1.79147774554517e-05, 2.3711181599815138e-06, 1.711221579772955e-05, 1.6842043795394454e-05, 1.1673937051725442e-05, 5.6506672277610995e-06, 0.00014029337348154243, 0.0008349466627498335, 0.0005582566824358779, 0.8060426611387037, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.195106,0.163343
"[1.9519999031429364e-05, 1.2110709542230391e-05, 9.475838404194868e-06, 1.2334642570478925e-05, 3.955489195741187e-06, 5.764876075450509e-06, 0.00024313837783256808, 1.2907421049825812e-05, 6.714954262438121e-05, 0.6428244827228609, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00148404,16.8806
"[1.311988000789954e-06, 4.205629200971322e-06, 1.0888203283851666e-05, 1.4984358757687873e-05, 8.570096942623926e-06, 1.8140418161548308e-05, 0.0006303226073797193, 0.00023445235609506168, 0.0003719329741729295, 0.111483533396159, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.9027006,0.1222843
"[8.265624572743425e-06, 5.796814627499883e-06, 1.4470744123450486e-06, 6.789871419712223e-06, 1.5808265230184876e-05, 1.2286273128452566e-05, 0.0002044239338569752, 0.0003054133098174764, 0.00027543627503527754, 0.25790327362007825, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3210157,0.06009824
"[1.639495358454766e-05, 3.248117822243024e-06, 1.410206437686013e-05, 6.1443888730470795e-06, 1.4901651218235338e-05, 1.4383066234089598e-05, 0.000806726723915429, 0.0009085370627890333, 0.00021788966369041515, 0.5176490340707659, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0242247,2.87171
"[1.6183307689680206e-05, 1.0363444911349584e-05, 8.845484576461655e-06, 5.249524335197966e-06, 1.8285089278448372e-05, 1.8719929469246298e-05, 0.0001406106003094425, 7.360520509326698e-06, 0.00027446147002390574, 0.2581608979985921, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4204035,0.04091638
"[1.9709102986319183e-06, 1.0347542004977722e-05, 1.0689698400492305e-05, 2.4710354563906537e-06, 1.676531008184876e-05, 2.4872685171678234e-06, 0.0008448145023719375, 8.323179904438932e-05, 0.00028335754689379715, 0.1701859737973842, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4324289,0.1920965
"[7.966429132694464e-06, 1.4872066090818872e-05, 1.3511803423116889e-05, 9.515609992363576e-06, 5.88945045746215e-06, 1.896137681049645e-05, 0.0009475919029895095, 0.00026881845384640435, 0.0008915133113560225, 0.475287458242695, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0404837,0.299834
"[7.537749088595617e-06, 1.8742445034705052e-05, 8.831179543266636e-06, 9.618928760369593e-06, 7.7762123092616e-06, 8.666972443423706e-06, 0.00010654094956248042, 0.0004032560190817943, 0.0003109398700995292, 0.4683340797052786, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02613473,0.8181098
"[1.0833514346444265e-05, 1.5637833114335307e-05, 7.252718832046201e-06, 1.8296200900936026e-05, 1.4817058923482688e-05, 6.77394972023667e-06, 0.000297603034999726, 0.0004625906539147248, 0.0002608347131302536, 0.49140415244732016, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.067791,0.303267
"[1.4502525669584485e-05, 1.2341852489281167e-05, 1.806159938509067e-05, 1.4326687584268542e-05, 1.5597359159440337e-05, 3.2435605652058237e-06, 0.0005196020764156589, 0.0006601193987331441, 0.0001491969458877414, 0.7628545578639239, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.217334,0.383219
"[1.4482027654909737e-05, 9.02795596140898e-06, 3.7407968196008863e-06, 6.715480219526995e-06, 1.9090652409541327e-05, 5.682478100540125e-06, 0.00011399249557982964, 0.0007710552970437598, 0.0004884674913492455, 0.28793971626642273, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3004753,0.2854965
"[2.3121235663094825e-06, 1.0530819110064614e-05, 7.607976032289045e-06, 7.223562329060448e-06, 2.2715917994633897e-06, 1.0707668467930362e-05, 0.0007690160198570286, 0.0006883280280106625, 0.0008904009293607543, 0.5066262265771914, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.013621,0.4056128
"[1.3641283088780064e-05, 1.853260640538026e-06, 1.5928748069468262e-05, 1.957120498350665e-05, 1.7883337125592086e-05, 1.666079948262289e-05, 0.0005647179560991064, 0.000181313793087591, 4.537906715468547e-05, 0.16671156720795385, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6540416,0.008068462
"[1.6653150680820863e-05, 1.6958701017296342e-05, 4.4204253877862074e-06, 7.2897964063368014e-06, 1.707061252984671e-05, 4.1979233832714545e-06, 0.0005278241909430293, 0.00041710798478345265, 0.0001333918423954402, 0.2470289796461886, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4462647,0.08246827
"[1.27020273702727e-05, 1.9834997789068427e-05, 4.048383919514179e-06, 7.097763784625306e-06, 8.763624373761935e-06, 1.1637115876432299e-05, 8.759939684303017e-05, 0.0005669441463438919, 0.00045667348291746366, 0.5857299256190297, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.03012682,0.5215363
"[1.2101896909124776e-05, 7.042377676402165e-06, 1.802527460325921e-05, 1.7805968134331393e-05, 1.909498908518651e-05, 2.9119813669856226e-06, 0.0005182120727481045, 2.604836305557416e-05, 0.00020041553594481732, 0.5422274980517058, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.08356603,0.6628242
"[6.265975835524e-06, 2.1186734103901616e-06, 1.287098744159901e-05, 1.1968378493128157e-06, 1.190601117334789e-06, 1.5912783431149194e-05, 0.0008586864079094092, 0.00011682102950077472, 4.280360781109892e-06, 0.3959208990865367, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.06134343,1.327434
"[1.5095128173808691e-05, 1.8039282695764795e-05, 1.042134494650665e-05, 1.375885867399341e-05, 7.207992521631184e-06, 1.1639163540082863e-05, 0.0007768202097595403, 0.00016750413926987036, 0.000212985303948917, 0.7760218271361007, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.564152,0.142316
"[1.4036591886926218e-05, 1.561403554658455e-05, 1.754560576276589e-05, 7.180890152086593e-06, 1.1592362993945293e-05, 4.6058356944390884e-06, 0.0005860899254547639, 0.0009428205274500608, 0.0008405513047517037, 0.39474157095931617, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02574272,0.1939959
"[1.5874578653744483e-05, 1.1383570537704359e-05, 1.316911354623185e-05, 8.877778853240362e-06, 4.818116712830033e-06, 1.7073389166461172e-06, 9.314901507421974e-05, 0.0009552888407418418, 9.883011167716299e-05, 0.24973710007631061, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.307323,0.07421186
"[2.080070868866279e-06, 1.8212702326870206e-05, 9.22291388734578e-06, 5.3358151315941095e-06, 1.563357004799117e-05, 6.646178701507808e-06, 0.0005550478936359553, 0.00047676447415049856, 0.0007626048688621745, 0.6141093665247868, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00645147,3.15421
"[4.424784205333073e-06, 1.0365447465610721e-06, 1.9036702207902217e-05, 1.1384349499386381e-05, 1.743734921395317e-05, 8.784979185291971e-06, 2.205441898900414e-06, 0.0009658344775920576, 0.0007776024060027771, 0.8944021637753641, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0313026,29.4681
"[9.03249051437475e-06, 1.652030534260273e-05, 9.206087927617444e-06, 2.5360370778744256e-06, 1.8336564774831911e-06, 1.0344236168845454e-05, 0.0003345806195401014, 0.00021283680616476528, 3.679402564108396e-05, 0.770149986794315, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0832543,0.117597
"[4.187367729385099e-06, 1.0444350258079663e-05, 7.536369589581687e-06, 2.439427981456454e-06, 1.116423728087698e-05, 1.7055398573232343e-05, 0.00027230474938561293, 0.0005306517412796122, 0.0006020905081515888, 0.6261777789181603, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0840513,0.291177
"[1.2263032293534223e-05, 7.586135065182231e-06, 1.998764249379887e-05, 1.1197353904599053e-05, 1.0914245024800933e-05, 1.8086356513574118e-05, 0.0009827325729168408, 0.0009605933360356022, 0.0005421192660265994, 0.8348721772353332, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.724359,0.0196046
"[1.2830925472970871e-05, 1.4206323094508536e-05, 1.184961089996194e-06, 5.803199766344571e-06, 5.139268043212582e-06, 6.070813127722676e-06, 0.00039481892133195876, 0.0009773880599258681, 0.00030898655003699276, 0.3206445387443385, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.09189566,0.08991993
"[1.8784412605549565e-05, 1.0948827551718403e-05, 1.0020993652752106e-05, 1.2403240056275701e-05, 8.393000686449455e-06, 1.7603776095647984e-05, 0.00021458977627956347, 5.1661168977849446e-05, 0.0006955917919645896, 0.392941555492478, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.07079108,0.5991013
"[1.0184099165760824e-05, 5.250595151730409e-06, 9.763996802171425e-06, 1.5385591733190146e-05, 2.5778112461159356e-06, 6.9233965082793245e-06, 6.081941248297205e-05, 0.0008950527746879292, 0.00032495937011467626, 0.5413917646903658, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0004523581,59.50604
"[1.1921407400374825e-05, 1.2624519899676727e-05, 7.786520444178728e-06, 1.4440253811951454e-05, 5.272888236729088e-06, 1.783142146932979e-05, 0.0009367798089302276, 0.00036399069259862886, 0.00048418867090182377, 0.11080575089676792, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.466117,0.033114
"[3.6440390412402328e-06, 2.604469800564516e-06, 1.3843893265744816e-05, 7.650282276674914e-06, 1.7657555938149974e-05, 1.9209915137515126e-05, 8.699948795619696e-06, 0.00074602019122119, 0.0005558625546000281, 0.596005446698785, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0797876,0.8656
"[1.961780352115113e-05, 1.235296344176025e-05, 1.798124118123905e-06, 4.623649607199387e-06, 1.7583118560916002e-05, 5.5303947003454135e-06, 0.0005046150985728179, 0.00011402761593506066, 0.0008423031897991933, 0.6941437164324257, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.171356,0.445163
"[7.749735815884441e-06, 1.973594805091342e-05, 3.552091366683899e-06, 1.9676706705308e-05, 3.557197284827847e-06, 3.7575263056709103e-06, 0.0006402771918580577, 0.000981229886968764, 0.0007105245821728818, 0.8164648257734093, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.254793,0.647519
"[6.008313261625976e-06, 1.8506049252960077e-05, 1.0341266116612673e-05, 1.4718281187100817e-05, 1.555791622299229e-05, 5.591716210893637e-06, 0.00019127921233475078, 0.0004025410395532616, 0.00023219205842376996, 0.5920894042352497, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0100472,3.89429
"[5.959227234290368e-06, 2.7568613688222753e-06, 1.4117208804402087e-05, 1.0227248788540818e-05, 1.3641657072699646e-05, 8.516363151174347e-06, 0.0005974426718753571, 0.0009982369630039253, 0.00032758657123067663, 0.341727088381056, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.09004896,0.3001546
"[1.4129936339992074e-05, 1.4048384999078989e-05, 7.187071360596533e-06, 1.5364262700592454e-05, 5.3127151443082495e-06, 5.888615991429541e-06, 0.0008385121937780942, 0.0008890592377900986, 9.147395332598094e-05, 0.718117482089315, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0593093,0.315851
"[1.9930904169894287e-05, 1.4495268294449495e-05, 1.0784204930719276e-05, 1.775669851040842e-05, 1.448232187655899e-05, 1.166965861013412e-05, 0.0008489364034190387, 0.00022683601931065443, 0.0004245358392269033, 0.3376295079209405, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1243076,0.3033388
"[1.347731832077906e-05, 2.722693329738771e-06, 6.894730243293882e-06, 8.38351105194559e-06, 1.9485006720757747e-06, 9.40669293140137e-06, 0.0009731065747091357, 0.0008971421740913463, 0.0007187185740076161, 0.5911056266875407, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0534403,0.349182
"[1.234695038081914e-05, 1.748542454288155e-05, 6.827301434775352e-06, 8.543423466796572e-06, 2.827515964747651e-06, 5.100617334480309e-06, 0.00018101718325389573, 0.00032221866932835905, 0.0003857570463554261, 0.5411818931135913, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0160959,2.60058
"[1.1539631492082168e-05, 1.5596551265840493e-05, 6.69222489426978e-06, 1.0467576938967647e-05, 8.676610513850928e-06, 1.4631404846061832e-05, 0.0002032558207050424, 0.0009790886244195063, 0.00040078558553573163, 0.265876123305588, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3648591,0.1357576
"[1.958610574574041e-05, 1.8780602405913418e-05, 1.1423088584415056e-05, 1.882261189004426e-05, 1.1743344119400862e-06, 4.969614560032497e-06, 0.0009246582810523976, 0.0005965945616347803, 8.31657763579099e-05, 0.7431228319008262, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.480919,0.112663
"[1.8598550535144173e-05, 8.46940388868903e-06, 1.893870484744175e-05, 1.3689109682049073e-05, 1.5573194487701614e-05, 1.4321256599346906e-05, 0.00012463690466022425, 0.0009059907763032182, 0.0009289438883422869, 0.42512524472443725, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.03462542,0.3018953
"[1.89356532295959e-05, 1.542604350684316e-05, 1.2205029541885415e-05, 2.172938915313298e-06, 5.162002961191616e-06, 3.84569664377829e-06, 0.0004222302328169988, 0.0009710089230650262, 0.0006343545259400842, 0.505806421116536, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0247336,1.0169
"[1.4261214804715388e-05, 6.4182365370835036e-06, 1.3334936173471274e-05, 1.247625221870433e-06, 9.3440553607212e-06, 2.035423277826324e-06, 0.0005911906559351736, 0.0002397007177800838, 0.0008709281210769436, 0.8918229170584064, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.07557,0.0569658
"[1.7986859377369268e-05, 1.4821941548437038e-05, 1.6775629187061977e-05, 7.956025018200895e-06, 1.534897575430053e-05, 3.50893348198079e-06, 0.0006793457933845242, 0.00037654427816301354, 0.0008800142845419946, 0.8527584581600447, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.00812,0.0382531
"[1.1846251710785175e-05, 1.809986204329308e-05, 1.9569863575682147e-05, 5.240359171784811e-06, 6.235649170339485e-06, 1.0986254707465173e-05, 0.0008841404825808136, 0.000611239996794873, 0.0008751860217931116, 0.42491371723881644, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.06499184,0.0943866
"[1.314818886686873e-05, 1.9567330850895194e-05, 1.1179596628301713e-05, 1.3901458814344856e-05, 3.7501100219576975e-06, 1.767614361258872e-05, 0.0004446422967147468, 0.0004628251247144752, 0.0002390536854772281, 0.3039251714449981, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2817651,0.2759038
"[7.625024719511604e-06, 1.7626583044261112e-05, 1.0465116966998027e-05, 5.556536868258431e-06, 1.7016275303073142e-05, 1.4448629636783473e-05, 0.0002513884162612491, 0.0006889234439192343, 0.0008041305506154764, 0.8341779055620995, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.254173,0.177752
"[1.2486764380594514e-05, 6.494672199453301e-06, 1.1611892531580896e-05, 1.6895497386801424e-05, 1.5926160108095145e-06, 1.1299291680873451e-05, 0.0008604891706709191, 7.15356598178164e-05, 0.0005153611294472709, 0.7552157677059695, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.192235,0.430351
"[1.4776936797286498e-05, 1.9557466253497185e-05, 1.103324191236371e-05, 1.6799815428250404e-05, 1.8957960108472582e-05, 3.1364456855552443e-06, 0.0007787876628181413, 4.755987714432098e-05, 0.0003457163042755189, 0.7154067048121897, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.143968,0.427356
"[2.736064204906472e-06, 3.6599712980124204e-06, 1.716513122608997e-05, 1.6934861261439134e-05, 1.5512954340976064e-05, 7.758662340267355e-06, 4.0062130300691444e-05, 7.042334660796588e-05, 0.00046726039291476295, 0.7522221579554766, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01117492,12.15198
"[8.824176228867157e-06, 1.3736200726760783e-05, 5.449086281766519e-06, 4.262931228445706e-06, 4.790888836272413e-06, 1.4144365242288252e-05, 0.00017909233563361207, 0.0003632913819832567, 0.00041219947482242457, 0.8683345805293803, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.259872,0.286328
"[1.29602920212633e-05, 1.4570413033517942e-05, 1.5046005287289101e-06, 4.069676238726356e-06, 6.762635399034138e-06, 1.4589492814845482e-06, 0.00023584772301448855, 7.257284199304864e-06, 0.00046861394941944995, 0.3675518785080908, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02158759,0.4562318
"[1.3023582065879513e-05, 1.92763696569015e-05, 1.8819283377910974e-05, 3.097046010073879e-06, 5.836416104291966e-06, 1.560895543166386e-05, 0.00017300906934495516, 0.0005284004477836106, 0.0009695619831007641, 0.24410846281353862, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6116873,0.07206883
"[2.973794085785743e-06, 1.9944363421363963e-05, 1.179263138308505e-05, 1.3893180077750397e-05, 5.901527429209823e-06, 1.0453565757630023e-05, 0.0003849321792754544, 9.00116415185667e-06, 0.0006701849512217048, 0.6651811766388933, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0213008,0.610767
"[1.4952064374508696e-05, 4.884107184849471e-06, 1.0255842533067022e-05, 5.624932704475558e-06, 1.2406468138462702e-05, 7.79160990719296e-06, 4.3177931965698565e-06, 0.0006581877037018741, 0.00030783311520219157, 0.440777391907358, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01072537,5.149452
"[5.7754421736295e-06, 1.904251307620957e-05, 1.1401911575591956e-05, 1.586881573629783e-05, 4.7348001053868084e-06, 1.2864894926672785e-05, 0.0003044285279734554, 0.0005611817358280107, 0.0008344724199870336, 0.1899631080462201, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6613624,0.03183501
"[9.660045941714253e-06, 1.966517610232384e-05, 5.701240612599267e-06, 1.2696775053791805e-05, 9.0698776777943e-06, 1.0170457564702623e-05, 0.0004130248620762202, 0.0005617768736766689, 0.0006105315483477443, 0.12738093532633743, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6010907,0.07525881
"[9.117310941789589e-06, 6.111923585296401e-06, 1.8416734477142142e-05, 1.7449474876426097e-05, 1.0954190891436268e-05, 9.66589806561708e-06, 0.0008873738777329242, 0.0009191211386062247, 0.0008580642158402619, 0.4595343733359287, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0328901,0.940693
